geohash6,day,timestamp,demand
qp03jq,42,2:30,0.031691431938611535
qp09fj,37,6:30,0.10887365264808896
qp09sc,19,11:15,0.010477508704794093
qp0985,49,22:0,0.1129417135985724
qp09gw,37,14:45,0.04659257332254325
qp0984,52,18:0,0.001220390501609973
qp09d6,34,15:45,0.23644860657669475
qp0929,59,23:45,0.04033868406337409
qp03zv,9,22:0,0.16340508404301218
qp09bd,41,3:45,0.045351483833268987
qp098p,35,23:30,0.423343030354276
qp03rn,53,0:45,0.06506350494284087
qp03pv,16,1:45,0.008211335122734292
qp08b7,9,2:15,0.04335639315544542
qp09mx,31,14:45,0.01661383311727117
qp03y8,54,17:30,0.02212124743384277
qp03wh,4,4:0,0.033721899044991115
qp09be,28,13:0,0.22154073491016174
qp03wh,40,10:30,0.019273518372818668
qp0998,9,14:45,0.06952245489037437
qp02zt,51,11:30,0.3927707081800495
qp092s,6,6:0,0.05645017070592564
qp097t,30,11:30,0.05090106204462474
qp03x3,58,14:0,0.09892690775587257
qp09j5,34,7:0,0.006545356812534538
qp093q,35,6:0,0.05758903465279443
qp09sg,31,15:45,0.0073934028042189175
qp09e7,8,5:30,0.3016988455598542
qp03r8,48,2:30,0.05231890593957685
qp097e,10,14:0,0.14946379554708342
qp0d4g,8,9:0,0.03323927837063962
qp093r,24,7:30,0.09203805445116993
qp0dhb,58,8:15,0.14817842039823895
qp03w2,2,21:45,0.008349884898567663
qp09fy,15,1:15,0.02337066442474649
qp099t,17,4:45,0.08537072293312017
qp090w,6,13:0,0.03680828746446541
qp090b,10,8:45,0.1496717183796278
qp03yv,12,8:0,0.0700957934373664
qp03m2,36,0:0,0.01322459672619378
qp098k,20,0:45,0.13040085158377465
qp093f,53,9:15,0.011189767098170891
qp09fm,53,15:15,0.010713685978441346
qp09dc,46,4:30,1.0
qp09s7,23,13:45,0.14887760928643676
qp03zh,11,14:0,0.055919711884636486
qp06pf,23,23:0,0.00846364071693785
qp09uk,49,7:45,0.031609302115144226
qp0dhk,34,4:15,0.010251354212567154
qp0d0n,7,0:0,0.02086532006352413
qp09sm,38,15:0,0.1016320418796717
qp09vr,26,2:45,0.01751216577652543
qp09kz,49,0:15,0.22616233915544826
qp093g,4,15:0,0.09769999198353778
qp03q0,9,13:30,0.03010301912241765
qp09cj,2,11:30,0.09204457906645422
qp03zv,44,1:15,0.7778033823823182
qp094z,45,9:30,0.030727654956436094
qp06pw,24,5:45,0.045457961602494566
qp03zv,22,18:45,0.08668550454183145
qp0d0k,18,6:30,0.007930423670107552
qp0959,46,15:0,0.03774671716330832
qp09yn,29,14:45,0.047139386590321186
qp03r6,13,3:15,0.10608559381520964
qp09jv,24,10:45,0.03408337285615552
qp09jv,45,15:45,0.043119891143201305
qp09ek,17,0:15,0.18457749831863654
qp095n,34,22:45,0.027749157386823656
qp09df,37,2:30,0.17127822111905994
qp090b,55,23:0,0.05473714223954966
qp09ep,57,0:0,0.07168510504743522
qp02ze,38,5:0,0.07267893430958837
qp03xb,7,10:0,0.044770538583134296
qp095t,13,13:0,0.015011685685244726
qp09tj,59,1:45,0.007051022436519464
qp09dd,37,1:30,0.2822289447028418
qp09t4,61,11:0,0.08596151964467122
qp09dd,53,22:15,0.0651461400655944
qp094k,59,10:30,0.0919278326635435
qp09vu,30,4:0,0.02185651885067481
qp03yf,3,11:0,0.07946915899405206
qp09d3,54,15:45,0.687045831919049
qp09e9,44,11:30,0.2863385937350101
qp08gj,9,7:45,0.010733415180706654
qp03q2,54,6:0,0.11235651622000092
qp03wx,53,22:30,0.03951550981432627
qp097v,3,14:30,0.21561417298701785
qp094r,52,8:15,0.5348046982469815
qp03ry,45,23:45,0.06165574781315435
qp09bt,46,7:30,0.0016228127396229301
qp03zr,19,8:15,0.023025982785079082
qp03y3,41,14:0,0.008646697805367072
qp03z8,29,21:0,0.009929198838148924
qp03qg,12,0:0,0.4250334311167598
qp03z2,21,14:30,0.24802903933180775
qp06nb,32,21:45,0.022172458409086916
qp02zx,34,10:30,0.3373734742083956
qp0945,59,23:45,0.13955237491161554
qp09um,9,3:15,0.026613113790980348
qp03wd,22,9:45,0.6479623535075499
qp06py,43,23:15,0.05039039091094821
qp09sq,23,14:45,0.039702225074554
qp09ec,18,6:0,0.0036977297436724048
qp09h5,6,11:30,0.03903339387866379
qp09sp,56,12:45,0.44265194675578573
qp09gx,50,5:45,0.09603188006330213
qp03wy,26,13:45,0.13364355368455538
qp0dh4,16,12:15,0.10560705023241676
qp0993,28,0:30,0.09045293322346452
qp0d0k,55,5:0,0.016534971051227247
qp096b,16,0:15,0.07515143028891429
qp09t9,9,4:30,0.01124822634162953
qp03y3,10,3:15,0.020997406793539126
qp09bh,1,21:30,0.1641313666324658
qp09jq,2,5:30,0.11972729755253668
qp09g0,23,22:45,0.004021422206355094
qp09g3,55,12:45,0.004822822772081788
qp06nc,47,14:30,0.011197371608276248
qp09db,56,2:15,0.3864593866693451
qp09cu,52,17:45,0.004889604100179776
qp096u,23,2:15,0.4475195808963355
qp03r4,51,8:45,0.22245677569189232
qp03ts,10,13:45,0.030912231270219543
qp09vv,40,12:45,0.0004541763680231661
qp03z9,16,1:45,0.2450154193421705
qp09e8,38,15:15,0.07043033784007477
qp03qj,22,13:45,0.3969684790814397
qp03tz,41,4:0,0.007648819372312573
qp09gu,9,3:15,0.012769457112845151
qp096e,36,3:15,0.002969859293384455
qp09gj,21,13:30,0.017048049768083183
qp0d4s,24,10:30,0.2680367383587157
qp0d07,6,15:15,0.008090126154055367
qp03yg,20,19:45,0.013336017179345292
qp09b2,47,8:45,0.1107336917451353
qp0d02,48,6:0,0.001616163051461831
qp09d3,31,12:30,1.0
qp03w0,6,13:45,0.02398802493087769
qp09um,7,9:30,0.0644455413889717
qp09tn,16,7:30,0.08914795636067492
qp09sc,51,10:15,0.035471506408232684
qp0929,44,10:15,0.03364867547867313
qp03rc,5,6:0,0.026610485749521098
qp03pp,5,15:15,0.13576273588565782
qp0904,15,3:15,0.0693583770834732
qp09uh,40,4:45,0.0027303639474155284
qp09h4,28,8:30,0.017193419133584367
qp0d4e,50,15:15,0.06168029208628705
qp09gp,1,13:0,0.04012896115473017
qp03jz,2,7:0,0.02180287771909773
qp03xk,36,15:30,0.10213848138796887
qp09hh,7,21:45,0.025550403395772324
qp09bw,38,3:30,0.012359470085746293
qp08cp,16,7:30,0.02653244215749482
qp03me,24,15:45,0.004675693379199757
qp09ee,23,6:45,0.030502885874361136
qp09ut,9,12:45,0.06272643789957942
qp09dd,21,5:45,0.2857546635455391
qp09sg,44,2:45,0.015642476042205814
qp0d15,17,0:0,0.017896860626439755
qp08bp,32,9:15,0.031859678127100034
qp03rk,23,2:30,0.06659991474626037
qp03yu,30,6:30,0.0612204045100526
qp09u0,37,8:15,0.3946699525934537
qp03qk,36,13:15,0.03211004407412327
qp09gj,36,7:45,0.06412397350705784
qp09fq,1,0:45,0.06422934899123267
qp096q,37,7:0,1.0
qp03z7,32,20:0,0.004225918127230302
qp03x5,23,2:45,0.2986257761322559
qp09dw,45,3:0,0.013381062167104042
qp09yn,38,5:30,0.15360610902125793
qp09sz,52,22:45,0.0008306658809619544
qp098n,46,4:0,0.3073974597929883
qp09dk,44,12:15,0.3285694508622197
qp06p4,52,5:45,0.017685055455781102
qp08un,15,7:0,0.013180532900228073
qp09um,52,14:45,0.012125272787547986
qp09g2,45,21:0,0.018616220026939245
qp09tr,45,22:30,0.132785592512636
qp03x2,38,1:30,0.16902063213714372
qp09hh,24,6:30,0.1934587317318652
qp03wd,16,22:15,0.2451583824532053
qp02zc,59,5:0,0.005369596258116616
qp094j,1,11:15,0.03948322035677571
qp09ed,19,8:45,0.10493706688736107
qp09fm,34,18:45,0.005862233540589976
qp09mn,26,10:30,0.012689775971226298
qp0d4d,24,9:30,0.06521947858701789
qp091y,20,15:0,0.00010280670915746984
qp09ct,47,23:45,0.002711595054922185
qp03z5,7,4:15,0.05917167255006869
qp0987,51,19:0,0.08410347133862835
qp09s2,21,3:30,0.02954513666236726
qp09d3,2,9:30,1.0
qp0999,29,3:0,0.020379416553900843
qp099s,14,3:45,0.11707922777632597
qp03pn,38,2:15,0.050345010759044115
qp03x8,17,11:0,0.09869180464272896
qp09bq,60,7:45,0.050795884051892976
qp03ts,16,5:15,0.04334405523212145
qp0dj1,2,13:30,0.2555030330201925
qp096n,49,13:30,0.06077506680162339
qp09jp,55,1:0,0.061124211288517374
qp0dhe,53,10:30,0.4916286666116148
qp0999,4,5:15,0.02671194835110949
qp095r,31,0:30,0.06496781812652977
qp03w5,30,6:30,0.07348306321016483
qp0dhw,44,11:0,0.17105192968985153
qp09e6,22,9:15,0.0527790066124812
qp03rz,58,11:30,0.0950952722679206
qp09tm,37,3:0,0.01783450689949843
qp03mu,52,1:45,0.04227654757500834
qp0d03,28,10:15,0.015163192075074869
qp091u,56,1:45,0.03539570086775685
qp08gm,16,9:0,0.007991419956675348
qp0934,61,8:15,0.0003433285734596778
qp03rd,5,13:15,0.046119969967675034
qp06pb,17,15:15,0.15870407091796798
qp0dj7,25,5:15,0.12668430810760173
qp09df,49,0:15,0.0649279004725807
qp03tu,20,11:0,0.04117264749602592
qp02zm,38,8:15,0.10434435309800916
qp093w,32,20:0,0.05730007874426864
qp03xw,10,21:15,0.422217228746697
qp094j,46,2:0,0.007496597708659286
qp03x5,40,8:0,0.30330318239323817
qp03rw,25,3:15,0.15064160924755746
qp091t,21,12:0,0.05115264633436899
qp0996,12,6:0,0.06116539357592095
qp09ge,31,2:45,0.02002528123981305
qp03wt,46,21:0,0.008910692268277473
qp09t8,3,16:0,0.024264211581192373
qp03qy,58,16:30,0.059758130005682086
qp08gm,11,23:15,0.0119707451143112
qp03qs,26,9:30,0.11046781128754538
qp0d01,22,10:15,0.004904282721706588
qp09e9,17,2:30,0.1801866567864878
qp09tr,29,19:45,0.0025110772962595586
qp0d5f,33,3:45,0.04439749251753543
qp03zz,4,1:45,0.2277389141455082
qp08bh,43,13:45,0.2700080926667023
qp03yt,52,15:15,0.033340162133193615
qp0dh0,39,11:0,0.07237541886889594
qp02zj,56,7:45,0.4414743528158143
qp09b1,2,14:45,0.04133808172450114
qp09eb,46,22:30,0.013271381061297964
qp09cv,2,3:0,0.09658643106690168
qp03w0,10,5:15,0.0594358401511168
qp093z,18,2:30,0.020851237547499984
qp0978,37,0:0,0.0083986048627293
qp0dj2,11,5:15,0.0231565058815507
qp03y0,19,14:15,0.0035503079649703093
qp09hm,29,3:0,0.05930970421593049
qp03qk,36,0:0,0.037242432256373366
qp03zv,4,23:0,0.2484653202760637
qp03rv,44,17:30,0.02732892154451844
qp09ss,60,4:15,0.07072124783462114
qp03tw,28,2:30,0.0010939501489091103
qp03x2,25,5:15,0.17294163875717472
qp03xz,38,14:45,0.19858832127800735
qp03td,36,3:0,0.008389431309627835
qp03r0,22,16:45,0.06672612507393867
qp095x,15,10:30,0.03225959111699424
qp03zs,3,21:30,0.012328236139147313
qp0d03,7,3:30,0.008755825533749761
qp0d1n,56,9:45,0.07901082292417516
qp03xe,32,4:30,0.13572342119297232
qp091g,35,6:0,0.011929398548786338
qp097f,32,7:0,0.10832697193787057
qp09gf,16,3:15,0.010447780151738785
qp09k3,32,4:0,0.02984358143227157
qp09ks,45,12:15,0.0272511728424812
qp03p0,8,23:30,0.008430102587204561
qp0d19,55,9:0,0.02652948132539059
qp03xn,30,6:15,0.2534061364101115
qp03pd,51,10:0,0.121919132743752
qp09b5,1,0:15,0.019761563080765026
qp03jy,61,11:30,0.03690900801498116
qp09sd,51,5:15,0.2508439836570613
qp09fk,49,23:15,0.027656541818785317
qp08bn,59,1:30,0.03660625120339433
qp09yp,53,7:0,0.06406748290506348
qp08b4,59,4:30,0.02181967808686687
qp03z7,54,0:0,0.03383421036587244
qp099b,26,3:15,0.09599903796299404
qp03w2,17,11:15,0.03900752267338695
qp09g8,23,14:30,0.032663217737338816
qp0d53,40,9:45,0.13866148800404596
qp03xe,48,11:0,0.0994000440836462
qp08bz,31,3:30,0.03900048990505167
qp09t9,19,15:15,0.008154426513351517
qp03rt,25,15:45,0.12121816965852958
qp03mc,22,0:45,0.014985856561444424
qp03ts,45,12:45,0.0317336281131258
qp09uv,40,6:15,0.2512882863326326
qp09mp,19,18:45,0.008318874235838677
qp094p,3,4:45,0.1212604695439012
qp03w1,46,12:45,0.12091276104033025
qp03r6,34,4:45,0.10094066693081416
qp096y,13,17:30,0.0305400833666468
qp0958,41,23:45,0.02025802013955466
qp06p3,30,20:45,0.013436073279786713
qp098n,9,16:30,0.05116907986137917
qp03x8,23,18:15,0.010963475832394641
qp0djh,56,22:45,0.019069564230089958
qp03rr,46,16:15,0.022423151650988862
qp094z,50,7:0,0.011090128025732093
qp092j,53,7:15,0.1456228747820556
qp03rp,12,20:0,0.02670456410529247
qp09bd,31,18:30,0.010889957039673454
qp03qw,39,7:30,0.0232822715200748
qp09e7,2,0:15,0.15590433045885696
qp03q5,38,23:0,0.1055540643018523
qp03x3,6,16:45,0.02679707069876257
qp093r,31,2:15,0.07221473128777565
qp096u,10,12:45,0.2112332068744084
qp093y,5,11:0,0.24100988677413715
qp09vk,55,4:15,0.2129187333372064
qp09gx,9,2:30,0.08896567893614937
qp099s,52,23:45,0.07070522037155258
qp03x3,36,15:45,0.028134417755965
qp03wd,15,23:45,0.3910436282717172
qp092m,11,23:30,0.2487733015472809
qp09h0,56,13:0,0.0601434201773623
qp0903,6,5:30,0.034107451771167106
qp06pd,37,3:30,0.02456024295551864
qp02zy,54,15:0,0.02411591396668838
qp09ep,8,12:0,0.03958496025141008
qp091g,5,5:0,0.002094969636238341
qp096u,3,22:15,0.08556458681897232
qp03mz,28,7:45,0.04890483199146603
qp09f7,31,10:30,0.10561675372432698
qp09bh,48,4:45,0.22249013142795568
qp093r,17,8:0,0.08121476093467497
qp03rn,34,7:15,0.09745870593133883
qp03m9,57,9:30,0.011910011804473734
qp099s,16,4:15,0.12916560452172582
qp03mv,32,6:30,0.06889103766240626
qp08bz,27,10:0,0.07054155784649194
qp03rg,11,15:30,0.048756039475095575
qp03xc,57,9:45,0.029759335511480533
qp09eq,51,22:45,0.09673295523380596
qp03w6,46,5:15,0.012117076398571666
qp03t8,53,17:0,0.02507899317973493
qp09cf,39,3:30,0.021808026658100648
qp09h5,44,4:30,0.09202604179033927
qp09sg,47,11:30,0.0010423982609271526
qp03p9,29,14:0,0.0170381992522139
qp03m3,59,2:15,0.0058572384635221155
qp02zx,49,7:45,0.4536995114055618
qp03wr,17,4:15,0.08335952301025515
qp0dhe,4,3:45,0.2054792935605147
qp0999,52,13:45,0.03763750433477735
qp09g1,53,4:30,0.14370497232901733
qp03xd,35,12:30,0.05843595690734449
qp093x,11,3:15,0.14459735443829513
qp03q0,55,21:0,0.008291947476410775
qp03zt,8,9:45,0.29747554089471234
qp03xn,59,4:45,0.20837269595121052
qp097x,15,11:0,0.06579352622908184
qp03re,35,8:0,0.35557685749165835
qp09e8,54,12:45,0.02580756772553673
qp03r0,6,21:30,0.07463060854052768
qp03zr,46,14:0,0.006976743588873519
qp03jw,38,12:45,0.029558472264061306
qp03m6,7,12:30,0.0540017938758502
qp096d,50,2:15,0.01968221168626827
qp03r3,50,7:15,0.2036357550885212
qp03yz,36,3:30,0.0439336174225676
qp06pj,19,11:0,0.009197220493963541
qp094k,48,7:30,0.08671144913161226
qp03z7,43,3:0,0.015936469205266868
qp03w3,28,22:0,0.05213159438148754
qp03y7,52,3:15,0.04259755377553553
qp095m,40,8:45,0.018252781050517385
qp03yb,6,9:0,1.0
qp03z8,16,18:0,0.10215023443903212
qp06pg,3,1:15,0.00032222281255830866
qp0949,46,7:45,0.05216361130507114
qp09hv,1,17:45,0.011674263539857859
qp098p,60,16:45,0.24785730816677115
qp03nw,15,0:45,0.052830205670366136
qp06p1,18,8:15,0.02321040207150476
qp09e7,52,18:30,0.07940100664213892
qp03r9,59,19:45,0.011379491260342408
qp093y,45,16:15,0.036437276820516916
qp09ds,27,4:45,0.015656750221625083
qp03x4,31,0:45,0.09960193567339802
qp095n,57,7:15,0.03930938110264957
qp099k,11,0:15,0.08165856303570969
qp09fz,48,11:15,0.2494503516415033
qp03qx,58,13:0,0.015405281079249015
qp0963,39,6:0,0.06522970799980286
qp03w7,21,4:0,0.05336117786547725
qp09g7,51,14:45,0.007948721629524721
qp09df,20,7:0,0.11476040665295165
qp03nf,34,7:15,0.06579065115736903
qp03r0,36,4:30,0.15406082006958927
qp0dj0,34,3:30,0.1114952155321083
qp09uw,18,23:45,0.01426329043399499
qp09kv,50,23:15,0.1450868627947544
qp09tw,10,11:30,0.034907210557066866
qp09v0,35,15:0,0.09513842525636944
qp095n,20,4:0,0.011829012121495513
qp0djh,44,23:15,0.01032107390808469
qp03xs,1,20:15,0.043945097652068194
qp09d5,8,18:0,0.021991653408472853
qp09dp,23,15:15,0.011110294238399264
qp08gy,39,2:30,0.01914093151756629
qp099x,21,12:0,3.859939567644534e-06
qp096r,28,1:0,0.3096928771785111
qp06pf,12,21:30,0.008761742865662964
qp03xx,41,9:0,0.9213215995692254
qp09jq,19,5:0,0.09922067260255897
qp06pq,12,2:30,0.027854207257465485
qp09mx,60,16:30,0.07525633964610577
qp0d50,25,2:0,0.1843456481492492
qp0d50,53,15:15,0.06313169398030684
qp09d7,23,20:0,0.02610502128249378
qp09up,4,14:15,0.004756477192088831
qp03xv,40,8:0,0.2735269655277616
qp03q6,27,20:45,0.02879225402262735
qp03wg,15,0:0,1.0
qp03yq,23,5:15,0.0068610289968861924
qp096r,37,19:0,0.03390116962246207
qp0d02,40,8:0,0.0007333220141732518
qp0985,38,16:0,0.03860895601639048
qp03x9,41,5:45,0.07251587285717301
qp097c,55,0:0,0.018283623637616715
qp09g8,20,12:45,0.04170850478136817
qp09tm,17,12:0,0.03881607099049963
qp096j,42,7:30,0.12166936187972445
qp099j,61,10:30,0.010811818677094394
qp0d10,60,0:45,0.0027499861061445877
qp08gt,38,12:15,0.04917506258852893
qp0969,30,8:45,0.0179284511412204
qp03wr,19,21:0,0.00648043829092261
qp09eq,10,16:45,0.08883045265692792
qp03jy,59,0:45,0.02949075014039412
qp03mg,29,23:30,0.08278435028755536
qp096m,34,10:15,0.03576359161239635
qp03m9,61,22:15,0.002974622000958564
qp0983,20,3:15,0.019949178940182253
qp092h,3,0:15,0.19609542312979134
qp096z,54,20:30,0.07359947948412042
qp03w1,37,12:30,0.12619524895779646
qp09hv,53,4:0,0.06579865034879998
qp03xb,25,6:15,0.056364895744650916
qp0903,44,2:30,0.08813912787998654
qp09uc,3,4:45,0.013255545115950037
qp03wc,5,15:15,0.146746377270894
qp03mf,47,4:0,0.038070598757041295
qp09ke,25,14:45,0.045969926277512674
qp09cj,49,15:0,0.1233006494130544
qp0d1k,33,0:30,0.028391053951213233
qp09db,43,15:15,0.3706834082429253
qp09fg,9,6:0,0.01594896659097559
qp03xm,9,11:45,0.9426363841320562
qp03r0,58,10:45,0.3339176079598392
qp093u,1,5:15,0.03450602571057832
qp09u8,38,1:0,0.16993391302536084
qp0dj6,60,2:45,0.0482531204271085
qp09ep,29,13:0,0.02788152135698575
qp06p7,2,10:0,0.00516948098018926
qp0927,2,4:30,0.1878173345667505
qp03yg,38,2:15,0.27511653645384004
qp09sm,6,10:30,0.057041696400483274
qp09em,56,11:45,0.1310307145080284
qp03yc,9,4:0,0.2154361484420868
qp09s7,12,21:15,0.01602300124512516
qp0dje,27,23:0,0.025480860058627285
qp0d0m,20,10:45,0.013774437582254587
qp03w0,44,23:30,0.12174939973415105
qp090m,25,8:45,0.10795860035796087
qp03wy,36,10:30,0.4836744392941411
qp0dh6,57,22:45,0.028510173530414407
qp03xg,42,9:30,0.17205839259947836
qp0999,4,0:30,0.03449262337473904
qp0924,35,16:0,0.02505649769399788
qp03wg,18,19:45,0.22432260421943007
qp0d4v,1,2:30,0.0034693413244862173
qp0d07,55,12:0,0.00034506918825615495
qp03q2,32,14:45,0.08199218291264848
qp0d0j,41,12:45,0.013661871745126472
qp03ps,33,12:45,0.02233291243391597
qp09kx,41,23:30,0.003317343675920673
qp0d4s,34,6:30,0.07476303329432207
qp09sg,7,8:30,0.03813877932119998
qp09b7,25,3:30,0.292404859615101
qp03m9,61,5:45,0.03665719669643236
qp099q,48,9:30,0.054273733354213656
qp09cg,58,0:45,0.16704778644985546
qp09g3,46,7:15,0.02686744789424289
qp03zg,32,4:0,0.07698223053635436
qp03zm,47,5:30,0.0035081515548257016
qp0dhk,23,4:45,0.011157557619212348
qp094n,45,12:30,0.4820860995477753
qp03q7,1,15:30,0.016493021289188375
qp03r8,53,7:0,0.12196351703758038
qp096r,60,17:30,0.4003424608271952
qp0997,51,10:30,0.008350017692837938
qp093w,46,18:45,0.02076470205853112
qp09sr,6,1:30,0.006719905331141385
qp08gv,17,12:15,0.000787322050522933
qp03nb,57,7:45,0.09867207212716828
qp03re,26,22:45,0.02618811490553213
qp03zc,6,21:30,0.10689822267140857
qp0953,39,0:45,0.05601598786195239
qp09h7,28,7:45,0.0015696295417647985
qp0dh8,59,15:15,0.02415616859965921
qp03y6,11,17:0,0.001885539749689137
qp09gp,44,8:30,0.05799938840607345
qp096q,60,8:30,1.0
qp09sz,41,1:0,0.06948231725435677
qp03rp,47,3:0,0.0922471201307456
qp09g1,40,17:15,0.01169202932927915
qp09hj,40,9:0,0.20366678490867915
qp03xb,6,14:30,0.02727380047823365
qp09g7,37,23:45,0.005998267431794814
qp0d5f,1,23:0,0.015512537570444697
qp09yn,47,9:30,0.05935910485624187
qp099r,53,10:15,0.0477785639559666
qp03t6,13,2:30,0.03373228825485085
qp09ed,45,19:15,0.0005437474897673002
qp09b1,30,23:0,0.06519751696426564
qp06pb,49,3:0,0.13381054401964618
qp03xs,25,11:0,0.3605595755370598
qp03rx,5,10:30,0.08954892363093599
qp093z,43,15:15,0.0025419745740626856
qp09sp,47,16:45,0.0909989811818502
qp03yw,53,12:45,0.013974277961771541
qp09vk,4,7:0,0.2861981437474045
qp0984,37,12:0,0.057004407992611236
qp03xb,47,15:45,0.009926154826676864
qp03xf,43,0:15,0.14579869340791546
qp0dhb,60,15:45,0.08793494498959792
qp092n,9,3:0,0.17206188046680987
qp094h,19,14:0,0.02470199827758543
qp0971,40,15:30,0.034205225805769734
qp09gw,21,4:0,0.0387244880561193
qp099t,38,9:45,0.07247837363879336
qp096u,50,19:45,0.06823175035928937
qp09cv,30,8:15,0.2193386890237206
qp03z5,29,12:30,0.053303405171260566
qp09f6,34,1:0,0.02654888280524292
qp09ht,39,4:0,0.08100161053032215
qp092k,39,11:30,0.36738042535540943
qp03t9,46,8:30,0.14091375730780867
qp03qf,49,23:15,0.26806310422981183
qp0982,47,15:45,0.032551674876923675
qp0982,3,7:15,0.21260241045961487
qp096w,31,5:0,0.216861448979
qp095c,54,4:45,0.011187833777677177
qp03t2,48,15:45,0.0031983203545724783
qp09k3,25,14:0,0.035264180745670066
qp03z1,9,23:30,0.028289988667202524
qp03p7,37,6:15,0.13142526968366666
qp090j,12,4:15,0.018737795336766117
qp09sm,33,23:0,0.0024612323076483424
qp095w,43,11:45,0.0456763897513482
qp09f7,15,13:45,0.02531473339186172
qp091v,55,7:0,0.01447492818541655
qp090s,35,8:0,0.2772987950803685
qp0d4w,49,4:15,0.13039206260521455
qp06ne,18,4:30,0.020690918263650496
qp03q4,50,13:30,0.09897491176535947
qp0dj5,35,5:30,0.05425386192582799
qp095r,22,11:15,0.03143900357440668
qp09g8,18,18:15,0.002996761292999215
qp03w4,24,11:30,0.048494890383386384
qp0941,17,12:0,0.06418854954612163
qp090r,42,5:0,0.037134295944713056
qp03w1,27,20:30,0.04267464803475992
qp03zh,57,5:15,0.09869946761220523
qp0921,26,4:0,0.11222602903368813
qp03ny,32,21:30,0.0131180754553883
qp09ex,18,20:0,0.052326513942060386
qp0d48,23,2:45,0.05798692072912539
qp09uu,27,7:15,0.012924551635410064
qp09mn,40,10:15,0.01710013248888024
qp02zp,22,11:0,0.07269585442736233
qp0dhh,46,12:0,0.020251692638670986
qp03zv,26,7:30,0.6176028966397041
qp098j,43,10:45,0.4017601531482318
qp0d1m,4,9:0,0.040168021074187536
qp09du,42,10:30,0.002915731847435483
qp03z9,52,12:0,0.6498774204644118
qp08by,50,6:0,0.3603683476654087
qp0d4s,57,5:15,0.1058532886060344
qp0d0j,41,21:30,0.007550726932252708
qp09kv,20,19:0,0.000806534674863569
qp03rj,15,11:30,0.05469250812802588
qp03yf,24,20:30,0.017725166208798403
qp09uw,52,14:15,0.05743297457172744
qp08bp,14,12:30,0.17358864234648333
qp092j,49,23:0,0.2768179851150821
qp03mz,51,14:30,0.013061987834492571
qp094k,47,11:30,0.0648972341127754
qp0930,59,1:0,0.04942738423096914
qp09gw,51,10:15,0.08946831240638169
qp091x,2,2:15,0.021932330414824244
qp0988,2,15:15,0.03720769848167284
qp03qc,57,6:0,0.11733926845268144
qp09g2,39,10:15,0.2120894160065323
qp03r5,40,17:45,0.0154803976986684
qp08b6,55,7:30,0.001533758791629408
qp03yw,36,9:30,0.002107690794511975
qp03zk,45,8:15,0.01612714192515009
qp09f3,28,2:45,0.043713044954800086
qp03wb,7,3:15,0.036052168875411135
qp09mu,38,14:15,0.00954381186124728
qp097t,2,10:45,0.09086789000607766
qp097w,22,10:0,0.07442009303363188
qp03zv,56,13:30,0.7734103135658238
qp09v4,20,11:45,0.02043589025231736
qp096r,56,21:15,0.033121581705195934
qp03wc,13,5:30,0.3192938668871492
qp0902,16,15:0,0.08098261127811802
qp03rr,44,3:0,0.1224605798899166
qp099c,49,10:45,0.1414868615439749
qp03w6,32,10:0,0.10023366508092424
qp03xx,56,9:30,1.0
qp090t,46,13:30,0.4818799142525476
qp03ru,27,21:15,0.08263541866739807
qp09gb,19,10:0,0.08949327096823076
qp0904,39,12:30,0.0703347134422657
qp03wf,3,22:45,0.42933158454039455
qp09kt,54,8:0,0.0638317181671752
qp09fg,8,14:15,0.009199223755165385
qp03rg,55,22:15,0.03997875803105449
qp03rr,44,16:30,0.052520482472665705
qp09gm,56,4:15,0.035458926177793754
qp0dje,57,8:45,0.0009303000927422338
qp03nw,50,17:15,0.011633549705306006
qp03x2,54,22:45,0.03006420195415237
qp09t2,46,1:45,0.025791362489205574
qp090k,48,6:45,0.2524204048560277
qp0dj9,61,10:15,0.002996635512332673
qp03wc,59,1:45,0.2411239594316483
qp09e9,18,17:0,0.0352584411639448
qp09e1,29,5:15,0.04744913414096215
qp09e2,19,12:15,0.015824145725662295
qp03jw,10,4:0,0.0071891748226517935
qp02z1,27,13:15,0.0435135000853177
qp03xb,7,14:0,0.026076329887242712
qp03wd,54,15:30,0.20447316869237886
qp09us,46,9:15,0.04186142270608365
qp099w,35,2:45,0.027882139562418955
qp03xk,28,3:15,0.48661015349722
qp09bq,57,18:30,0.03320555970775102
qp03pb,36,3:15,0.076371764571288
qp094t,49,2:45,0.031442971782929506
qp0d54,8,13:0,0.05113588194753469
qp09u1,11,18:0,0.034944629170086984
qp0922,11,12:15,0.0030520311608582397
qp03z0,45,16:0,0.6075669655279855
qp09mn,31,12:30,0.0270247714794351
qp06pn,58,10:0,0.0017811171780687774
qp09ej,46,4:45,0.024108048951871214
qp03z9,50,14:0,0.11887925342470584
qp03y6,60,20:45,0.0007205383484245986
qp03zv,12,1:30,0.4005671122039338
qp095c,56,5:15,0.010946941332464346
qp06pk,54,3:45,0.033997402929824984
qp09gk,37,8:15,0.18798250902266614
qp09f8,37,1:15,0.04634070345654182
qp0d12,5,9:30,0.011126652141770645
qp0dhw,34,5:30,0.0725781156241883
qp09th,23,14:0,0.007967109684724144
qp0dhw,61,13:15,0.049939149910063055
qp08bz,60,15:30,0.0005928301743615374
